FID,geom,nid,kind,street,plz,city,description,created_at,url
MRN_mundraub_4326_Point.1106,POINT (8.37789 49.5816),19048,Hagebutte,Unbekannt,67240,Bobenheim-Roxheim,mehrere kleine Hagebuttensträucher entlang des Weges,2015-07-19 10:39:00,https://mundraub.org/node/19048
MRN_mundraub_4326_Point.1107,POINT (8.377997875214 49.582699057565),19044,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,Mirabellenbaum,2015-07-19 10:29:00,https://mundraub.org/node/19044
MRN_mundraub_4326_Point.1108,POINT (8.482318371534 49.582773526057),121067,Brombeere,Rundweg,68623,Lampertheim,Wilde Brombeerhecke am Waldrand,2024-03-02 21:57:00,https://mundraub.org/node/121067
MRN_mundraub_4326_Point.1109,POINT (8.378620147705 49.582991210327),19043,Walnuss,Unbekannt,67240,Bobenheim-Roxheim,Walnussbaum,2015-07-19 10:29:00,https://mundraub.org/node/19043
MRN_mundraub_4326_Point.1110,POINT (8.379006385803 49.583144242028),19042,Holunder,Unbekannt,67240,Bobenheim-Roxheim,Holundersträucher,2015-07-19 10:28:00,https://mundraub.org/node/19042
MRN_mundraub_4326_Point.1111,POINT (8.379285335541 49.583213801734),19040,Apfel,Unbekannt,67240,Bobenheim-Roxheim,Apfelbaum,2015-07-19 10:27:00,https://mundraub.org/node/19040
MRN_mundraub_4326_Point.1112,POINT (8.75766992569 49.586439640037),83689,Brombeere,Bahnhofstraße,69509,Mörlenbach,riesige Hecke,2019-08-21 10:25:00,https://mundraub.org/node/83689
MRN_mundraub_4326_Point.1113,POINT (8.145604329184 49.58651641672),22324,Walnuss,Unbekannt,67280,Quirnheim,Ein einzelner Baum von weitem schon zu sehen,2015-10-11 19:56:00,https://mundraub.org/node/22324
MRN_mundraub_4326_Point.1114,POINT (8.393340110779 49.586775126136),19037,Walnuss,Unbekannt,67240,Bobenheim-Roxheim,Walnussbaum,2015-07-19 10:24:00,https://mundraub.org/node/19037
MRN_mundraub_4326_Point.1115,POINT (8.655450820923 49.586845397949),4026,Apfel,Unbekannt,69502,Hemsbach,Auf dem Spielplatz hinter dem Friedhof in der Uhlandstraße,2011-09-05 19:52:00,https://mundraub.org/node/4026
MRN_mundraub_4326_Point.1116,POINT (8.393168449402 49.587108986971),19036,Holunder,Unbekannt,67240,Bobenheim-Roxheim,Holundersträucher,2015-07-19 10:19:00,https://mundraub.org/node/19036
MRN_mundraub_4326_Point.1117,POINT (8.33015 49.58729),19732,Apfel,Unbekannt,67259,Kleinniedesheim,Apfelbaum,2015-08-05 20:05:00,https://mundraub.org/node/19732
MRN_mundraub_4326_Point.1118,POINT (8.33963 49.58752),19731,Mirabelle,Unbekannt,67259,Kleinniedesheim,Mirabellen-Baum,2015-08-05 20:03:00,https://mundraub.org/node/19731
MRN_mundraub_4326_Point.1119,POINT (8.372182846069 49.587568041888),19076,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,7 Mirabellen Bäume,2015-07-19 12:02:00,https://mundraub.org/node/19076
MRN_mundraub_4326_Point.1120,POINT (8.34686 49.58885),19730,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,Mirabellen-Baum,2015-08-05 20:02:00,https://mundraub.org/node/19730
MRN_mundraub_4326_Point.1121,POINT (8.14986359328 49.589204607409),22323,Walnuss,Unbekannt,67280,Quirnheim,Zwei Nussbäume,2015-10-11 19:54:00,https://mundraub.org/node/22323
MRN_mundraub_4326_Point.1122,POINT (8.360558152199 49.589452903917),19031,Brombeere,Unbekannt,67240,Bobenheim-Roxheim,Brombeersträucher,2015-07-19 10:08:00,https://mundraub.org/node/19031
MRN_mundraub_4326_Point.1123,POINT (8.36051 49.58947),19030,Walnuss,Unbekannt,67240,Bobenheim-Roxheim,Walnussbaum,2015-07-19 10:07:00,https://mundraub.org/node/19030
MRN_mundraub_4326_Point.1124,POINT (8.148541492119 49.589590611597),22327,Weißdorn,Unbekannt,67280,Quirnheim,Ich bin mir da nicht ganz sicher es sieht aber wie weißdorn aus,2015-10-11 20:21:00,https://mundraub.org/node/22327
MRN_mundraub_4326_Point.1125,POINT (8.675349913538 49.589722629715),111276,Esskastanie,Unbekannt,Unbekannt,,Große Kastanien liegen direkt auf dem Weg.,2022-10-03 16:51:00,https://mundraub.org/node/111276
MRN_mundraub_4326_Point.1126,POINT (8.366346359253 49.59007190176),19080,Hagebutte,Unbekannt,67240,Bobenheim-Roxheim,Hagebutten-Strauch,2015-07-19 12:05:00,https://mundraub.org/node/19080
MRN_mundraub_4326_Point.1127,POINT (8.36623 49.59008),19078,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,3 Mirabellen Bäume,2015-07-19 12:04:00,https://mundraub.org/node/19078
MRN_mundraub_4326_Point.1128,POINT (8.39487 49.59076),19035,Holunder,Unbekannt,67240,Bobenheim-Roxheim,Holundersträucher,2015-07-19 10:13:00,https://mundraub.org/node/19035
MRN_mundraub_4326_Point.1129,POINT (8.668529391289 49.591094274254),80155,Esskastanie,Teufelslochweg,69502,Hemsbach,Esskastanie von unten kommend rechts,2018-10-20 22:40:00,https://mundraub.org/node/80155
MRN_mundraub_4326_Point.1130,POINT (8.377547264099 49.592255719048),19032,Walnuss,Unbekannt,67240,Bobenheim-Roxheim,Zwei Walnussbäume,2015-07-19 10:09:00,https://mundraub.org/node/19032
MRN_mundraub_4326_Point.1131,POINT (8.8472653 49.592576),88517,Brombeere,Unbekannt,Unbekannt,,Große wilde Brombeerhecke direkt an der alten Straße,2020-08-02 15:34:00,https://mundraub.org/node/88517
MRN_mundraub_4326_Point.1132,POINT (8.844122886658 49.59277036239),14381,Apfel,Unbekannt,69483,Wald-Michelbach,ihr fahr die alte STraße bis ganz oben dann rechts den Feldweg rein und zur linken richtung waldrand sind apfelbäume en mass des gibt gude ebbelwoi sag ich eich!,2014-08-14 20:06:00,https://mundraub.org/node/14381
MRN_mundraub_4326_Point.1133,POINT (8.381538391113 49.593354545548),19034,Walnuss,Unbekannt,67240,Bobenheim-Roxheim,Walnussbaum- Allee,2015-07-19 10:11:00,https://mundraub.org/node/19034
MRN_mundraub_4326_Point.1134,POINT (8.38054060936 49.593563180695),19033,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,großer Mirbellenbaum,2015-07-19 10:10:00,https://mundraub.org/node/19033
MRN_mundraub_4326_Point.1135,POINT (8.34674 49.59585),19728,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,Mirabellen-Baum,2015-08-05 20:00:00,https://mundraub.org/node/19728
MRN_mundraub_4326_Point.1136,POINT (8.33418 49.59717),19733,Walnuss,Unbekannt,67259,Kleinniedesheim,Walnuss-Baum,2015-08-05 20:09:00,https://mundraub.org/node/19733
MRN_mundraub_4326_Point.1137,POINT (8.334245681763 49.597248921132),19734,Holunder,Unbekannt,67259,Kleinniedesheim,Holunder-Strauch,2015-08-05 20:11:00,https://mundraub.org/node/19734
MRN_mundraub_4326_Point.1138,POINT (8.669244870544 49.597336062921),93415,Bärlauch,Unbekannt,Unbekannt,,Richtig viel Bärlauch,2021-04-21 00:11:00,https://mundraub.org/node/93415
MRN_mundraub_4326_Point.1139,POINT (8.55029296875 49.600558785001),5212,Brombeere,Unbekannt,68623,Lampertheim,Viele viele Brombeeren entlang der Bahnschienen in der Fabrikstraße in Bensheim. Anfahrt über die A5 Abfahrt Bensheim dann Richtung Stadtmitte auf der Wormser Straße. Nach dem EDEKA- Markt die nächste Straße rechts ( Fabrikstraße ). Nach der zweiten Waschanlage gibt es viele wilde Brombeersträucher entlang der Bahngleise des alten Güterbahnhofs,2012-05-13 23:16:00,https://mundraub.org/node/5212
MRN_mundraub_4326_Point.1140,POINT (8.715231008828 49.604334496108),86397,Bärlauch,K 11,69509,Mörlenbach,Gegenüber des Parkplatzes den Weg hinunter,2020-04-16 11:55:00,https://mundraub.org/node/86397
MRN_mundraub_4326_Point.1141,POINT (8.6999228 49.6043971),112632,Esskastanie,Unbekannt,Unbekannt,,Kastanienbaum direkt am See / Wegrand,2022-11-13 15:03:00,https://mundraub.org/node/112632
MRN_mundraub_4326_Point.1142,POINT (8.6999228 49.6043971),112633,Esskastanie,Unbekannt,Unbekannt,,Kastanienbaum direkt am Teich / Wegesrand,2022-11-13 15:04:00,https://mundraub.org/node/112633
MRN_mundraub_4326_Point.1143,POINT (8.4751366 49.6046294),106529,Andere Kräuter,Unbekannt,Unbekannt,,überall scharfer Rucola in der Wiese bei lange trockenen Wetter als einzig übriges Grün leicht zu finden,2022-08-27 17:18:00,https://mundraub.org/node/106529
MRN_mundraub_4326_Point.1144,POINT (8.4747942 49.6046449),106527,Walnuss,Unbekannt,Unbekannt,,noch junger Baum,2022-08-27 17:00:00,https://mundraub.org/node/106527
MRN_mundraub_4326_Point.1145,POINT (8.4749638 49.6046843),106528,Hagebutte,Unbekannt,Unbekannt,,nicht weit von den Schaukeln (hinter dem Basketballplatz Richtung Feld),2022-08-27 17:08:00,https://mundraub.org/node/106528
MRN_mundraub_4326_Point.1146,POINT (8.717029571533 49.606384277344),946,Bärlauch,Unbekannt,69509,Mörlenbach,jedes Frühling spriesst der Bärlauch in Hülle und Fülle an einem kleinen Tümpel es duftet meist von März bis Ende April nach Bärlauch hier,2010-03-01 17:31:00,https://mundraub.org/node/946
MRN_mundraub_4326_Point.1147,POINT (8.357977867127 49.607150361175),19029,Walnuss,Unbekannt,67240,Bobenheim-Roxheim,mehrere Walnussbäume,2015-07-19 10:06:00,https://mundraub.org/node/19029
MRN_mundraub_4326_Point.1148,POINT (8.338778614998 49.607153837451),18823,Apfel,Unbekannt,67547,Worms,Apfelbaum auf der Stra0enseite ohne Bürgersteig,2015-07-12 20:09:00,https://mundraub.org/node/18823
MRN_mundraub_4326_Point.1149,POINT (8.339878320694 49.607268554424),18822,Kirsche,Unbekannt,67547,Worms,Kirschbaum auf der Stra0enseite ohne Bürgersteig,2015-07-12 20:08:00,https://mundraub.org/node/18822
MRN_mundraub_4326_Point.1150,POINT (8.28603 49.60749),18843,Mirabelle,Unbekannt,67551,Worms,Mirabellen-Baum,2015-07-12 21:06:00,https://mundraub.org/node/18843
MRN_mundraub_4326_Point.1151,POINT (8.31801 49.60759),18829,Walnuss,Unbekannt,67259,Kleinniedesheim,Walnussbaum,2015-07-12 20:32:00,https://mundraub.org/node/18829
MRN_mundraub_4326_Point.1152,POINT (8.33383 49.60762),18825,Mirabelle,Unbekannt,67547,Worms,2 Mirabellen Bäume an der Eisbach,2015-07-12 20:16:00,https://mundraub.org/node/18825
MRN_mundraub_4326_Point.1153,POINT (8.34201 49.60762),18821,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,3 Mirabellen-Bäume,2015-07-12 20:05:00,https://mundraub.org/node/18821
MRN_mundraub_4326_Point.1154,POINT (8.3408 49.60763),18824,Walnuss,Unbekannt,67240,Bobenheim-Roxheim,2 Walnussbäume,2015-07-12 20:11:00,https://mundraub.org/node/18824
MRN_mundraub_4326_Point.1155,POINT (8.33863 49.60764),18820,Walnuss,Unbekannt,67547,Worms,Walnussbaum an Straßenecke,2015-07-12 20:03:00,https://mundraub.org/node/18820
MRN_mundraub_4326_Point.1156,POINT (8.31744 49.60767),18826,Pflaume,Unbekannt,67547,Worms,2 Pflaumen-Bäume,2015-07-12 20:19:00,https://mundraub.org/node/18826
MRN_mundraub_4326_Point.1157,POINT (8.316757678986 49.607737848318),18827,Mirabelle,Unbekannt,67259,Kleinniedesheim,Mirabellen-Baum,2015-07-12 20:28:00,https://mundraub.org/node/18827
MRN_mundraub_4326_Point.1158,POINT (8.3166 49.60802),18828,Kirsche,Unbekannt,67547,Worms,Kirsch-Baum an der Sitzbank,2015-07-12 20:30:00,https://mundraub.org/node/18828
MRN_mundraub_4326_Point.1159,POINT (8.351945243776 49.608074390094),119804,Walnuss,Unbekannt,Unbekannt,,1 Walnussbaum. Was in die Bach fällt ist halt weg. Man kann teilweise vom Baum pflücken.,2023-10-15 13:16:00,https://mundraub.org/node/119804
MRN_mundraub_4326_Point.1160,POINT (8.31552 49.60844),18984,Brombeere,Unbekannt,67259,Kleinniedesheim,Brombeeren-Strauch,2015-07-18 13:40:00,https://mundraub.org/node/18984
MRN_mundraub_4326_Point.1161,POINT (8.28633 49.60847),18844,Holunder,Unbekannt,67551,Worms,Holunder-Sträucher viele entlang der Straße,2015-07-12 21:08:00,https://mundraub.org/node/18844
MRN_mundraub_4326_Point.1162,POINT (8.358250446618 49.608479584178),119806,Walnuss,Unbekannt,Unbekannt,,2 Walnussbäume mit guter ernte.,2023-10-15 14:00:00,https://mundraub.org/node/119806
MRN_mundraub_4326_Point.1163,POINT (8.312385559082 49.60916519165),1696,Mirabelle,Unbekannt,67259,Kleinniedesheim,Eine lange Mirabellen-Hecke entlang des Radwegs auf der ehemaligen Eistalbahnstrecke,2010-08-08 09:24:00,https://mundraub.org/node/1696
MRN_mundraub_4326_Point.1164,POINT (8.357688188553 49.609187416486),19023,Mirabelle,Unbekannt,67240,Bobenheim-Roxheim,Mirabellenbaum am Spielplatz,2015-07-19 09:56:00,https://mundraub.org/node/19023
MRN_mundraub_4326_Point.1165,POINT (8.27541 49.6092),18849,Kirsche,Unbekannt,67551,Worms,2 Kirsch-Bäume,2015-07-12 21:23:00,https://mundraub.org/node/18849
MRN_mundraub_4326_Point.1166,POINT (8.27541 49.6092),18850,Hagebutte,Unbekannt,67551,Worms,Hagebutten-Strauch,2015-07-12 21:25:00,https://mundraub.org/node/18850
MRN_mundraub_4326_Point.1167,POINT (8.27535 49.60939),18851,Apfel,Unbekannt,67551,Worms,Apfelbaum,2015-07-12 21:27:00,https://mundraub.org/node/18851
MRN_mundraub_4326_Point.1168,POINT (8.27535 49.60939),18852,Walnuss,Unbekannt,67551,Worms,Walnussbaum,2015-07-12 21:29:00,https://mundraub.org/node/18852
MRN_mundraub_4326_Point.1169,POINT (8.351449370384 49.609574351779),119807,Walnuss,Unbekannt,Unbekannt,,An dem Bahnlauf entlang alle 15 Meter einzelne Bäume auf jeder Seite,2023-10-15 14:07:00,https://mundraub.org/node/119807
MRN_mundraub_4326_Point.1170,POINT (8.276996612549 49.6096671202),18853,Holunder,Unbekannt,67551,Worms,2 große Holundersträucher,2015-07-12 21:40:00,https://mundraub.org/node/18853
MRN_mundraub_4326_Point.1171,POINT (8.30731 49.60979),18983,Brombeere,Unbekannt,67551,Worms,Brombeer-Busch an der Eisbach,2015-07-18 13:37:00,https://mundraub.org/node/18983
MRN_mundraub_4326_Point.1172,POINT (8.277833461762 49.609833972559),18854,Kirsche,Unbekannt,67551,Worms,kleine süße Kirschen,2015-07-12 21:44:00,https://mundraub.org/node/18854
MRN_mundraub_4326_Point.1173,POINT (8.278112411499 49.609938254993),18855,Holunder,Unbekannt,67551,Worms,2 Holundersträucher,2015-07-12 21:45:00,https://mundraub.org/node/18855
MRN_mundraub_4326_Point.1174,POINT (8.181056678295 49.609949769498),120305,Walnuss,Unbekannt,Unbekannt,,Walnussbaum,2023-11-01 17:06:00,https://mundraub.org/node/120305
MRN_mundraub_4326_Point.1175,POINT (8.341069221497 49.609952159301),18819,Holunder,Unbekannt,67240,Bobenheim-Roxheim,Holunder-Strauch am Fahrradweg,2015-07-12 20:00:00,https://mundraub.org/node/18819
MRN_mundraub_4326_Point.1176,POINT (8.181379213929 49.610003214147),120306,Walnuss,Unbekannt,Unbekannt,,Walnuss,2023-11-01 17:08:00,https://mundraub.org/node/120306
MRN_mundraub_4326_Point.1177,POINT (8.358083479106 49.610572852248),119802,Walnuss,Unbekannt,Unbekannt,,3 Walnussbäume in gutem Alter.,2023-10-15 13:06:00,https://mundraub.org/node/119802
MRN_mundraub_4326_Point.1178,POINT (8.30588 49.61069),18830,Pflaume,Unbekannt,67551,Worms,Pflaumen-Baum  kleine Früchte,2015-07-12 20:36:00,https://mundraub.org/node/18830
MRN_mundraub_4326_Point.1179,POINT (8.30588 49.61069),18831,Hagebutte,Unbekannt,67551,Worms,Hagebutten-Strauch,2015-07-12 20:39:00,https://mundraub.org/node/18831
MRN_mundraub_4326_Point.1180,POINT (8.30478 49.61092),18832,Haselnuss,Unbekannt,67551,Worms,Haselnussbaum,2015-07-12 20:42:00,https://mundraub.org/node/18832
MRN_mundraub_4326_Point.1181,POINT (8.30478 49.61092),18833,Holunder,Unbekannt,67551,Worms,Holunder-Strauch,2015-07-12 20:43:00,https://mundraub.org/node/18833
MRN_mundraub_4326_Point.1182,POINT (8.351642489433 49.611019303086),19024,Mirabelle,Unbekannt,67547,Worms,Mirabellenbaum,2015-07-19 09:57:00,https://mundraub.org/node/19024
MRN_mundraub_4326_Point.1183,POINT (8.284292221069 49.611043635082),18848,Apfel,Unbekannt,67551,Worms,Apfelbaum,2015-07-12 21:20:00,https://mundraub.org/node/18848
MRN_mundraub_4326_Point.1184,POINT (8.351674675942 49.611140962946),19025,Walnuss,Unbekannt,67547,Worms,Mirabellenbaum,2015-07-19 09:58:00,https://mundraub.org/node/19025
MRN_mundraub_4326_Point.1185,POINT (8.30405 49.61115),18834,Apfel,Unbekannt,67551,Worms,4 Apfelbäume,2015-07-12 20:46:00,https://mundraub.org/node/18834
MRN_mundraub_4326_Point.1186,POINT (8.28475 49.61119),18847,Kirsche,Unbekannt,67551,Worms,2 Kirsch-Bäume,2015-07-12 21:19:00,https://mundraub.org/node/18847
MRN_mundraub_4326_Point.1187,POINT (8.28681 49.61144),18845,Kirsche,Unbekannt,67551,Worms,2 Kirsch-Bäume,2015-07-12 21:10:00,https://mundraub.org/node/18845
MRN_mundraub_4326_Point.1188,POINT (8.28612 49.61146),18846,Apfel,Unbekannt,67551,Worms,2 Apfelbäume,2015-07-12 21:14:00,https://mundraub.org/node/18846
MRN_mundraub_4326_Point.1189,POINT (8.30262 49.61149),18835,Kirsche,Unbekannt,67551,Worms,Kirsch-Baum,2015-07-12 20:48:00,https://mundraub.org/node/18835
MRN_mundraub_4326_Point.1190,POINT (8.30262 49.61149),18836,Walnuss,Unbekannt,67551,Worms,Walnussbaum,2015-07-12 20:50:00,https://mundraub.org/node/18836
MRN_mundraub_4326_Point.1191,POINT (8.30668 49.61154),18985,Brombeere,Unbekannt,67551,Worms,Brombeeren-Strauch am Ortsausgang,2015-07-18 13:41:00,https://mundraub.org/node/18985
MRN_mundraub_4326_Point.1192,POINT (8.29121 49.61163),18842,Holunder,Unbekannt,67551,Worms,Holunder-Sträucher,2015-07-12 21:03:00,https://mundraub.org/node/18842
MRN_mundraub_4326_Point.1193,POINT (8.34407 49.61164),18818,Kirsche,Unbekannt,67547,Worms,Kirsch-Baum am Fahrradweg,2015-07-12 19:57:00,https://mundraub.org/node/18818
MRN_mundraub_4326_Point.1194,POINT (8.29559 49.61166),18839,Mirabelle,Unbekannt,67551,Worms,Mirabellen-Baum,2015-07-12 20:58:00,https://mundraub.org/node/18839
MRN_mundraub_4326_Point.1195,POINT (8.29559 49.61166),18840,Pflaume,Unbekannt,Unbekannt,,Pflaumen-Baum,2015-07-12 21:00:00,https://mundraub.org/node/18840
MRN_mundraub_4326_Point.1196,POINT (8.2926 49.61168),18841,Kirsche,Unbekannt,67551,Worms,2 Kirsch-Bäume,2015-07-12 21:01:00,https://mundraub.org/node/18841
MRN_mundraub_4326_Point.1197,POINT (8.3018 49.61169),18837,Haselnuss,Unbekannt,67551,Worms,Haselnussbaum,2015-07-12 20:52:00,https://mundraub.org/node/18837
MRN_mundraub_4326_Point.1198,POINT (8.346176147461 49.611780541216),18814,Mirabelle,Unbekannt,67547,Worms,Mirabellen-Baum in der Nähe der Altkleidercontainer,2015-07-12 19:49:00,https://mundraub.org/node/18814
MRN_mundraub_4326_Point.1199,POINT (8.346331715584 49.611884819486),18813,Apfel,Unbekannt,67547,Worms,Apfelbaum in der Nähe der Altkleidercontainer,2015-07-12 19:46:00,https://mundraub.org/node/18813
MRN_mundraub_4326_Point.1200,POINT (8.30009 49.61198),18838,Holunder,Unbekannt,67551,Worms,viele Holunder-Sträucher,2015-07-12 20:57:00,https://mundraub.org/node/18838
MRN_mundraub_4326_Point.1201,POINT (8.644588470459 49.612419128418),1385,Apfel,Unbekannt,69514,Laudenbach,Hallo am Laudenbacher Bahnhof gibt es auf der Bahnsteigseite Richtung Heidelberg Äpfel Brombeeren Mirabellen und Kirschen,2010-07-31 08:06:00,https://mundraub.org/node/1385
MRN_mundraub_4326_Point.1202,POINT (8.346540927887 49.612552195131),18816,Hagebutte,Unbekannt,67547,Worms,Hagebutten-Strauch,2015-07-12 19:52:00,https://mundraub.org/node/18816
MRN_mundraub_4326_Point.1203,POINT (8.346540927887 49.612607809356),18815,Brombeere,Unbekannt,67547,Worms,Brombeersträucher,2015-07-12 19:50:00,https://mundraub.org/node/18815
MRN_mundraub_4326_Point.1204,POINT (8.345993757248 49.612708609976),18817,Walnuss,Unbekannt,67547,Worms,Walnussbaum am Fahrradweg,2015-07-12 19:53:00,https://mundraub.org/node/18817
MRN_mundraub_4326_Point.1205,POINT (8.422849774361 49.612758630034),21324,Mirabelle,Unbekannt,68642,Lampertheim,Am Ende der Streuobstwiese am Altrhein Fußweg entlang zum Campingplatz der Naturfreunde. Die Früchte sind hier bereits sehr früh reif.,2015-09-14 09:11:00,https://mundraub.org/node/21324
MRN_mundraub_4326_Point.1206,POINT (8.352634906769 49.613740935365),19027,Mirabelle,Unbekannt,67547,Worms,Viele Mirabellenbäume entlang des Bahndamms,2015-07-19 10:01:00,https://mundraub.org/node/19027
MRN_mundraub_4326_Point.1207,POINT (8.349013924599 49.614502130989),19744,Brombeere,Unbekannt,67547,Worms,Viele Brombeer-Sträucher,2015-08-05 20:48:00,https://mundraub.org/node/19744
